PollingStation,Lat,Lng,BoothType,Province,MaleBooths,FemaleBooths,MaleVoters,FemaleVoters
 240 - Govt. Boys Elementary School-Chak  No.238/RB- Faisalabad (Male),31.35818,73.15887,Male,Punjab,2,0,1228,0
 185 - Govt.Girls Middle School- Chak No.232/RB Rasalay Wali- Faisalabad(Combined),31.36699,73.02455,Combined,Punjab,1,1,427,325
 178 - Govt.Boys Primary School-Chak No.232/RB- Faisalabad(Male),31.3721,73.0267,Male,Punjab,2,0,1012,0
 179 - Govt.Boys Primary School- Chak No.232/RB- Faisalabad(Female),31.3721,73.02673,Female,Punjab,0,2,0,835
 242 - Govt. Boys Middle School- Chak No.227/RB Chadar- Faisalabad  (Combined),31.37613,73.16326,Combined,Punjab,1,1,584,450
 333 - Government Girls High School Chak No.109/GB   (Female)   ( P ),31.38225,73.21516,Female,Punjab,0,3,0,1132
 334 - Government Girls High School Chak No.109/GB   (Combined),31.38225,73.21519,Combined,Punjab,2,2,684,592
 226 - Govt.Girls High School- Chak No. 215/RB Nethri (Male) (T),31.38606,73.14293,Male,Punjab,3,0,1335,0
 227 - Govt.Girls High School- Chak No. 215/RB Nethri (Female),31.38606,73.14296,Female,Punjab,0,2,0,1085
 228 - Govt.Boys P/S Chak No.215/RB- Faisalabad.(Male),31.38633,73.14191,Male,Punjab,2,0,830,0
 229 - Govt.Boys P/S Chak No.215/RB- Faisalabad.(Female),31.38633,73.14194,Female,Punjab,0,2,0,711
 243 - Govt. Boys Primary School- Chak No.227/RB Karar Wala - Faisalabad (Male),31.39618,73.16908,Male,Punjab,2,0,1143,0
 244 - Govt. Boys Primary School- Chak No.227/RB Karar Wala - Faisalabad (Female),31.39618,73.16911,Female,Punjab,0,2,0,932
 224 - Abbass Public School- Chak No. 215/RB (Male) (T),31.3977,73.1496,Male,Punjab,3,0,1439,0
 225 - Abbass Public School- Chak No. 215/RB (Female) (T),31.3977,73.14963,Female,Punjab,0,2,0,1079
 234 - Govt. Girls High School- Chak No.209/RB-  Faisalabad (Combined),31.41334,73.17631,Combined,Punjab,2,1,745,529
 235 - Govt. Girls High School- Chak No.209/RB- Faisalabad (Male),31.41334,73.17634,Male,Punjab,2,0,1032,0
 236 - Govt. Girls High School- Chak No.209/RB-  Faisalabad (Female),31.41334,73.17637,Female,Punjab,0,2,0,891
 237 - Govt. Girls High School- Chak No.209/RB-  Faisalabad (Combined),31.41334,73.1764,Combined,Punjab,2,1,720,644
 238 - Govt. Girls High School- Chak No.209/RB-  Faisalabad (Combined),31.41334,73.17643,Combined,Punjab,1,1,682,572
 230 - Govt. Boys High School- Chak No.209/RB-  Faisalabad (Male),31.41485,73.17398,Male,Punjab,2,0,1187,0
 231 - Govt. Boys High School- Chak No.209/RB-  Faisalabad (female),31.41485,73.17401,Female,Punjab,0,2,0,966
 232 - Govt. Boys High School- Chak No.209/RB-  Faisalabad (Male),31.41485,73.17404,Male,Punjab,2,0,1137,0
 233 - Govt. Boys High School- Chak No.209/RB- Faisalabad (Female),31.41485,73.17407,Female,Punjab,0,2,0,928
