PollingStation,Lat,Lng,BoothType,Province,MaleBooths,FemaleBooths,MaleVoters,FemaleVoters
 1 - Govt. Community Girls High School lane No.3 Gulistan Colony (Male)(P),33.57218,73.09646,Male,Punjab,3,0,1706,0
 2 - Govt. Community Girls High School lane No.3 Gulistan Colony (Male)(P),33.57218,73.09649,Male,Punjab,1,0,606,0
 3 - Govt. Community Girls High School lane No.3 Gulistan Colony (Female)(P),33.57218,73.09652,Female,Punjab,0,3,0,1621
 4 - Govt. Community Girls High School lane No.3 Gulistan Colony (Female)(P),33.57218,73.09655,Female,Punjab,0,1,0,544
 7 - Hera Public School Gulistan colony Lane No.3 (Female)(T),33.57243,73.08864,Female,Punjab,0,2,0,1169
 8 - Hera Public School Gulistan colony Lane No.3 (Female)(T),33.57243,73.08867,Female,Punjab,0,2,0,1130
 5 - CB Dispensary Lane 3 Gulistan Colony (Male)(P),33.57383,73.09005,Male,Punjab,2,0,1289,0
 6 - CB Dispensary Lane 3 Gulistan Colony (Male)(P),33.57383,73.09008,Male,Punjab,2,0,1362,0
 107 - Govt. Bhundara high School Murree Brewary (Male)(P),33.58008,73.08458,Male,Punjab,2,0,927,0
 108 - Govt. Bhundara high School Murree Brewary (Male)(P),33.58008,73.08461,Male,Punjab,2,0,816,0
 109 - Govt. Bhundara High School Murre Brewary (Female)(P),33.58008,73.08464,Female,Punjab,0,2,0,876
 110 - Govt. Bhundara High School Murre Brewary (Female)(P),33.58008,73.08467,Female,Punjab,0,2,0,740
 267 - Govt. Girls Primary School- Dhoke Kala Khan (combined)(P),33.58633,73.10528,Combined,Punjab,2,2,1171,877
 269 - Fauji Foundation Model School- Afzal Town (Male)(P),33.58856,73.10175,Male,Punjab,2,0,1364,0
 328 - FG Sir Syed Girls Primary School Sir Syed Road Rawalpindi (Male),33.58865,73.0602,Male,Punjab,2,0,1322,0
 329 - FG Sir Syed Girls Primary School Sir Syed Road Rawalpindi (Female),33.58865,73.06023,Female,Punjab,0,2,0,1190
 28 - Office of Dirctor Excise & Taxation (Female),33.58895,73.06727,Female,Punjab,0,2,0,716
 98 - CB Model School Jhanda Chichi Street No.3 Main Bazar (Female)(P).,33.58942,73.07281,Female,Punjab,0,2,0,1360
 99 - CB Model School Jhanda Chichi Street No.3 Main Bazar (Female)(P).,33.58942,73.07284,Female,Punjab,0,2,0,1046
 103 - FG Sir Syed Boys School Sir Syed Road RWP (Male)(P),33.58958,73.06231,Male,Punjab,1,0,566,0
 104 - FG Sir Syed Boys School Sir Syed Road RWP (Male)(P),33.58958,73.06234,Male,Punjab,2,0,1390,0
 105 - FG Sir Syed School Sir Syed Road RWP (Female)(P),33.58958,73.06237,Female,Punjab,0,1,0,504
 106 - FG Sir Syed School Sir Syed Road RWP (Female)(P),33.58958,73.0624,Female,Punjab,0,2,0,1291
 101 - Govt. Primary School Jhanda Chichi (Male)(P),33.59003,73.07538,Male,Punjab,2,0,1393,0
 102 - Govt  Primary School Jhanda Chichi (Female)(P),33.59003,73.07541,Female,Punjab,0,2,0,1264
 83 - FG Quaid-e-Azam College Chaklala Scheme lll (Female)(P).,33.59004,73.08695,Female,Punjab,0,2,0,755
 84 - FG Quaid-e-Azam College Chaklala Scheme lll (Female)(P).,33.59004,73.08698,Female,Punjab,0,2,0,1202
