PollingStation,Lat,Lng,BoothType,Province,MaleBooths,FemaleBooths,MaleVoters,FemaleVoters
 79 - Govt: Primary School Kwaro Shahgram  (Combined),35.0434,72.46758,Combined,KPK,2,1,843,649
 191 - Govt: Girls Primary School Miandam (Female),35.04741,72.57047,Female,KPK,0,2,0,1256
 238 - Govt: Middle School Farhat Abad (Combined),35.05251,72.41653,Combined,KPK,2,2,1312,1090
 189 - Govt: Primary School Gujaro Kalay Miandam (Combined),35.05423,72.5612,Combined,KPK,2,1,822,568
 187 - Govt: Primary School Kola Karin (Combined),35.05428,72.56105,Combined,KPK,2,1,1054,676
 199 - Govt: Girls Primary School Barhampatai (Female),35.0543,72.48254,Female,KPK,0,2,0,1232
 200 - Govt: Higher Secondary School Fatehpur  (Combined),35.05434,72.48206,Combined,KPK,2,2,1262,979
 190 - Govt: High School Miandam (Male),35.05463,72.56129,Male,KPK,2,0,1685,0
 69 - Govt: Middle School Pardesha  (Combined),35.05666,72.4734,Combined,KPK,2,1,1102,752
 186 - Govt: Girls Primary School Jukhtai (Combined),35.05754,72.52717,Combined,KPK,2,1,1059,789
 188 - Govt: Primary School Miandam (Combined),35.05825,72.56982,Combined,KPK,2,1,873,643
 185 - Govt: Primary School Behar  (Combined),35.0608,72.51814,Combined,KPK,1,1,775,582
 193 - Govt: Primary School Senay (Combined),35.06182,72.53992,Combined,KPK,1,1,778,598
 201 - Govt: Primary School No.1 Fatehpur (Male),35.06367,72.48627,Male,KPK,2,0,1848,0
 192 - Govt: Primary School Kasoona Miandam  (Combined),35.06547,72.52859,Combined,KPK,2,2,1175,865
 203 - Govt: Primary School No.2 Fatehpur (Male),35.0663,72.48466,Male,KPK,2,0,1514,0
 23 - Govt: Primary School Echkanai Semi Improvised (Combined),35.06844,72.43049,Combined,KPK,2,1,963,865
 202 - Govt: Girls Primary School Fatehpur (Female),35.0689,72.48808,Female,KPK,0,2,0,1329
 59 - Govt: Higher Secondary School Madyan Left Side (Male),35.0699,72.47357,Male,KPK,3,0,1753,0
 195 - Govt: Girls Primary School Chekrai (Combined),35.07315,72.48654,Combined,KPK,1,1,546,359
 197 - Govt: Primary School Pir Patay  (Combined),35.07322,72.49873,Combined,KPK,2,1,1098,798
 198 - Govt: Primary School Barhampatai (Male),35.07429,72.49437,Male,KPK,2,0,1678,0
 16 - Govt: High School Rahat Kot (Male),35.07575,72.47814,Male,KPK,3,0,2107,0
 17 - Govt: Primary School Rahat Kot Semi Improvised (Female),35.07578,72.47817,Female,KPK,0,2,0,1629
 22 - Govt: Primary School Nowkhara  (Combined),35.0787,72.42744,Combined,KPK,2,1,1239,790
 11 - Govt: High School Darmai Right Side (Male),35.08061,72.45,Male,KPK,2,0,1579,0
 12 - Govt: High School Darmai Left Side (Female),35.08061,72.45003,Female,KPK,0,2,0,1201
 18 - Govt: Primary School Bara Gat Sakhra (Combined),35.08082,72.4154,Combined,KPK,2,2,1148,918
 13 - Govt: Primary School Darmai (Male),35.08087,72.44997,Male,KPK,2,0,1575,0
 14 - Govt: Girls Primary School Darmai (Female),35.081,72.45061,Female,KPK,0,2,0,1150
 19 - Govt: Primary School Kharkai Sakhra (Combined),35.08153,72.39226,Combined,KPK,2,2,1607,1039
 20 - Govt: Higher Secondary School Sakhra (Combined),35.08413,72.39841,Combined,KPK,1,1,692,504
 194 - Govt: Primary School No.1 Khair Abad  (Combined),35.08451,72.49403,Combined,KPK,1,1,694,468
 24 - Govt: Middle School Adam Shah (Penday) (Combined),35.09129,72.38401,Combined,KPK,2,1,1082,811
 196 - Govt: Primary School Benorrai  (Combined),35.0913,72.50996,Combined,KPK,1,1,581,434
 89 - Govt: Girls Primary School No.2 Kass Kalam (Combined),35.09724,72.43713,Combined,KPK,2,1,678,469
 15 - Govt: Primary School Ragiston  (Combined),35.09975,72.46814,Combined,KPK,2,1,1108,796
 207 - Govt: Girls Primary School Chancharay Matta Pia Khwarr (Female),35.10066,72.50641,Female,KPK,0,2,0,1056
 76 - Govt: Primary School Shigal  (Combined),35.10538,72.50307,Combined,KPK,1,1,551,448
 77 - Govt: High School Qandil (Male),35.10564,72.50302,Male,KPK,2,0,1683,0
 206 - Govt: High School Chanchargay Middle Branch (Male),35.10574,72.5377,Male,KPK,2,0,1493,0
 205 - Govt: High School Chancharay (Combined),35.10666,72.52863,Combined,KPK,2,2,1217,967
 25 - Govt: Primary School Karinona  (Combined),35.10712,72.39375,Combined,KPK,2,2,1065,926
 204 - Govt: Girls Higher Secondary School Fatehpur (Female),35.10832,72.51489,Female,KPK,0,2,0,1114
 75 - Govt: Primary School Terat  (Combined),35.11443,72.50505,Combined,KPK,1,1,731,552
 74 - Govt: Primary School Damana (Rented)  (Combined),35.11905,72.5061,Combined,KPK,1,1,653,494
 73 - Govt: Girls Primary School Kalagram (Combined),35.11966,72.51624,Combined,KPK,1,1,603,437
 83 - Govt: Girls Primary School Bashigram  (Combined),35.12405,72.59852,Combined,KPK,2,2,1513,1103
 72 - Govt: Primary School Shameray  (Combined),35.12412,72.5151,Combined,KPK,2,2,1448,1031
 84 - Govt: Primary School Shinkoo (Male),35.12569,72.59555,Male,KPK,4,0,2361,0
 28 - Govt: Primary School Gahrai Lalkoo (Male),35.1262,72.39201,Male,KPK,2,0,1721,0
 80 - Govt: Primary School Shagai Shahgram  (Combined),35.1291,72.61315,Combined,KPK,2,2,1330,1083
 81 - Govt: Middle School Bashigram (Male),35.12915,72.61285,Male,KPK,2,0,1471,0
 82 - Govt: Primary School Bashigram (Female),35.1292,72.61225,Female,KPK,0,2,0,1060
 27 - Govt: Primary School Charrai (Combined),35.1299,72.38937,Combined,KPK,1,1,663,539
 70 - Govt: Primary School Paklai (Combined),35.13147,72.481,Combined,KPK,1,1,824,593
 71 - Govt: Primary School Terat Dara  (Combined),35.13432,72.50768,Combined,KPK,2,1,973,751
 21 - Govt: Primary School Kaga Banda Sakhra (Combined),35.13673,72.38487,Combined,KPK,2,1,944,686
 26 - Govt: Primary School Fazil Baig Gahrai Semi Improvised (Combined),35.13794,72.38779,Combined,KPK,2,2,1418,1091
 6 - Govt: Primary School Kalakot (Combined),35.139,72.53514,Combined,KPK,1,1,786,510
 62 - Govt: Primary School Madyan Left Side (Male),35.1391,72.54008,Male,KPK,3,0,1423,0
 63 - Govt: Girls High School Madyan (Female),35.13953,72.54032,Female,KPK,0,3,0,1405
 57 - Govt: Primary School Cham Satal (Combined),35.14017,72.53455,Combined,KPK,2,2,1437,1115
 58 - Govt: Higher Secondary School Madyan Right Side (Male),35.14017,72.53458,Male,KPK,3,0,1348,0
 60 - Govt: Girls Primary School Kuz Kalay Madyan (Female),35.14017,72.53461,Female,KPK,0,3,0,2266
 61 - Govt; Primary School Madyan Right Side (Male),35.14017,72.53464,Male,KPK,3,0,1841,0
 85 - Govt: Girls Primary/Middle School Shinkoo (Female),35.14025,72.58267,Female,KPK,0,2,0,1678
 86 - Govt: High School Chail  (Combined),35.14029,72.58267,Combined,KPK,1,1,694,538
 66 - Govt: Primary School Dabargay (Combined),35.1432,72.56007,Combined,KPK,1,1,635,444
 8 - Govt: Girls Primary School Tolai Kalakot  (Combined),35.14523,72.53188,Combined,KPK,1,1,597,410
 78 - Govt: Primary School Qandil (Female),35.14695,72.52367,Female,KPK,0,2,0,1226
 7 - Govt: Girls Primary School Bagh Dehrai Kalakot (Combined),35.14749,72.53096,Combined,KPK,2,1,1145,841
 65 - Govt: Middle School Dabargay  (Combined),35.15606,72.58989,Combined,KPK,2,1,855,541
 64 - Agriculture Office Madyan (Female),35.15638,72.59301,Female,KPK,0,2,0,1033
 67 - Govt: Primary School Badalai (Combined),35.15752,72.54207,Combined,KPK,2,1,979,705
 68 - Govt: Middle School Kalagay  (Combined),35.15794,72.51378,Combined,KPK,2,1,1137,785
 56 - Govt: Primary School Satal Kuza Gahrrai Left Side (Female),35.16875,72.52912,Female,KPK,0,3,0,1652
 54 - Govt: Girls High School Bahrain  (Combined),35.17871,72.53436,Combined,KPK,2,2,1145,929
 55 - Govt: Primary School Satal Kuza Gahrrai Right Side (Male),35.17871,72.53439,Male,KPK,3,0,2051,0
 41 - Govt: Primary School Badai Semi Improvised (Combined),35.18546,72.53998,Combined,KPK,2,2,1532,979
 42 - Govt: Middle School Ayeen (Male),35.18558,72.54005,Male,KPK,3,0,1536,0
 53 - Govt: Primary School Bahrain Left Side (Female),35.19288,72.53934,Female,KPK,0,2,0,1311
 50 - Govt: High School Bahrain Right Side (Male),35.20641,72.5461,Male,KPK,2,0,1480,0
 52 - Govt: High School Bahrain Left Side (Male),35.20641,72.54613,Male,KPK,2,0,1625,0
 5 - Govt: Primary School Galsha  (Combined),35.20668,72.54589,Combined,KPK,2,2,1539,1021
 51 - Govt: Primary School Bahrain Right Side (Female),35.20668,72.54592,Female,KPK,0,2,0,1257
 43 - Govt: Primary School Ayeen  (Female),35.21394,72.56252,Female,KPK,0,3,0,1185
 48 - Govt: Primary School Guntanr Bahrain  (Combined),35.22576,72.49668,Combined,KPK,2,2,1310,904
 47 - Govt: Girls Primary School Gornai  (Combined),35.22823,72.47008,Combined,KPK,1,1,613,508
 36 - Govt: Primary School Kedam  (Combined),35.23345,72.56808,Combined,KPK,1,1,776,545
 45 - Govt: High School Gornai (Male),35.23405,72.58925,Male,KPK,2,0,1376,0
 46 - Govt: Primary School No.1 Gornai (Female),35.23426,72.58855,Female,KPK,0,2,0,1146
 44 - Govt: Primary School No.1 Darolay Semi Improvised (Combined),35.23493,72.59106,Combined,KPK,2,2,1031,772
 35 - Govt: Girls Primary School Cham Gahrai (Combined),35.24832,72.58706,Combined,KPK,1,1,751,521
 4 - Govt: Girls Middle School Asharay  (Combined),35.2759,72.60398,Combined,KPK,2,1,1294,979
 38 - Govt: Higher Secondary School Mankyal (Combined),35.27617,72.60445,Combined,KPK,2,2,1541,947
 33 - Govt: Primary School No.1 Balakot Semi Improvised (Combined),35.28479,72.60555,Combined,KPK,2,1,1262,847
 34 - Govt: Middle School Cham Gahrrai  (Combined),35.28585,72.60547,Combined,KPK,1,1,640,449
 32 - Govt: High School Laikot  (Combined),35.32375,72.60745,Combined,KPK,2,2,1318,927
 37 - Govt: Middle School Torwal (Combined),35.32584,72.61314,Combined,KPK,2,2,1291,960
 40 - Govt: Girls Primary School Ramait (Female),35.33241,72.64715,Female,KPK,0,2,0,1143
 31 - Govt: Primary School No.2 Aryanai  (Combined),35.40038,72.60419,Combined,KPK,2,2,1526,1010
 30 - Govt: High School Pishmal  (Combined),35.43684,72.60788,Combined,KPK,2,1,1225,878
 3 - Govt: Girls Primary School Asharay (Female),35.44753,72.60095,Female,KPK,0,3,0,1813
 92 - Govt: Middle School Jalbanr  (Male),35.46526,72.58179,Male,KPK,2,0,1505,0
 91 - Govt: Higher Secondary School Kalam High Portion (Female),35.46559,72.58218,Female,KPK,0,2,0,1266
 93 - Govt: Primary School Jalbanr (Female),35.47454,72.60405,Female,KPK,0,2,0,1081
 9 - Govt: Primary School Darmai Azad Banda  (Male),35.47943,72.58464,Male,KPK,2,0,1589,0
 90 - Govt: Higher Secondary School Kalam Secondary Section (Male),35.47943,72.58467,Male,KPK,3,0,1885,0
 87 - Govt: Primary School Chail  (Combined),35.48067,72.58574,Combined,KPK,2,1,1119,794
 88 - Govt: Primary School No.1 Kalam  (Combined),35.48758,72.57632,Combined,KPK,2,1,1292,860
 106 - Govt: Higher Secondary School Utror Right Side  (Male),35.49075,72.46609,Male,KPK,4,0,2217,0
 107 - Govt: Higher Secondary School Utroor Left Side (Female),35.49075,72.46612,Female,KPK,0,2,0,1355
 105 - Govt: Primary School Utror  (Combined),35.49079,72.46817,Combined,KPK,2,1,1092,644
 104 - Govt: Primary School Sazgal (Combined),35.49846,72.44476,Combined,KPK,1,1,750,413
 96 - Govt: Girls Primary School Banr Kalay Kargalo (Combined),35.50473,72.5821,Combined,KPK,1,1,575,393
 97 - Govt: Primary School Ashoran (Male),35.50496,72.58257,Male,KPK,3,0,1554,0
 95 - Govt: Primary School Shahoo   (Combined),35.50573,72.59902,Combined,KPK,2,1,1110,692
 94 - Govt: Middle School Boyun  (Combined),35.50593,72.60558,Combined,KPK,1,1,773,510
 108 - Govt: Primary/Middle School Gabral (Combined),35.51441,72.42242,Combined,KPK,2,1,863,517
 109 - Govt: Primary School Bela Gabral Improvised (Combined),35.52869,72.41289,Combined,KPK,2,1,1079,629
 98 - Govt: High School Ashoran (Female),35.52916,72.6447,Female,KPK,0,2,0,1103
 102 - Govt: Primary School Churat Matiltan (Combined),35.5358,72.67815,Combined,KPK,1,1,702,421
 100 - Govt: Primary School Matiltan (Combined),35.54153,72.66125,Combined,KPK,1,1,760,488
 101 - Govt: High School Matiltan (Combined),35.54229,72.66162,Combined,KPK,1,1,874,581
 112 - Govt: Primary School Gujjar Gabral  (Combined),35.56097,72.41741,Combined,KPK,2,1,837,555
 111 - Govt: Primary School Karin Gabral (Combined),35.57075,72.41962,Combined,KPK,2,2,1556,1097
 103 - Govt: Primary School Palogah (Combined),35.60612,72.68858,Combined,KPK,1,1,285,182
