PollingStation,Lat,Lng,BoothType,Province,MaleBooths,FemaleBooths,MaleVoters,FemaleVoters
 53 - Government Boys Primary School Basti Sirai Janubi   (Combined),30.9590708,70.93987,Combined,Punjab,2,2,847,646
 279 - Government Girls College Chowk Azam Part-I (Male),30.959333547584347,71.21119706395929,Male,Punjab,4,0,2071,0
 280 - Government Girls College Chowk Azam Part-II (Female),30.959333547584347,71.2112270639593,Female,Punjab,0,3,0,1519
 277 - Government Girls  Primary School  Ward No.9 Chowk Azam   (Female),30.96007628386406,71.2163386031153,Female,Punjab,0,2,0,1076
 133 - Government Girls High School  Jaman Shah   (Female),30.9607258,70.9406552,Female,Punjab,0,2,0,980
 135 - Government Girls High School Jaman Shah   (Combined),30.9607258,70.9406852,Combined,Punjab,1,1,423,377
 136 - Government Boys Middle School Traggar Jadeed Layyah   (Male),30.9607258,70.9407152,Male,Punjab,3,0,1735,0
 137 - Government Girls High School Chak No. 148/TDA Kousar Abad  (Female),30.9607258,70.9407452,Female,Punjab,0,2,0,1485
 160 - Government Boys Middle  School  Dhudy  Wala Vani Wal Thal.   (Combined),30.9607258,70.9407752,Combined,Punjab,2,2,939,717
 161 - Government .Boys Primary School Anar Wala   (Combined),30.9607258,70.9408052,Combined,Punjab,2,2,1071,844
 162 - Government Girls Primary School Wani Wal Thal   (Combined),30.9607258,70.9408352,Combined,Punjab,2,1,971,761
 163 - Government Boys High  School Paharpur     (Male),30.9607258,70.9408652,Male,Punjab,4,0,1900,0
 164 - Government Girls Higher Secondary  School Paharpur    (Female),30.9607258,70.9408952,Female,Punjab,0,4,0,1494
 165 - Rural  health Complex Paharpur         (Combined),30.9607258,70.9409252,Combined,Punjab,2,1,1054,857
 166 - Government  Middle  School Faqeer Wala.   (Male),30.9607258,70.9409552,Male,Punjab,3,0,1550,0
 167 - Government  Middle  School Faqeer Wala.   (Female),30.9607258,70.9409852,Female,Punjab,0,2,0,1153
 176 - Government Boys Primary School Dagan Part-II   (Male),30.9607258,70.9410152,Male,Punjab,2,0,1164,0
 177 - Government  Girls Primary School Paharpur Nashaib    (Female),30.9607258,70.9410452,Female,Punjab,0,4,0,1609
 188 - Government Boys Primary School Tappa    (Male),30.9607258,70.9410752,Male,Punjab,2,0,1283,0
 216 - Government Boy Primary School 161/TDA   (Combined),30.9607258,70.9411052,Combined,Punjab,2,1,991,866
 217 - Government Model Primary School 159/TDA (Senior Campus)   (Combined),30.9607258,70.9411352,Combined,Punjab,1,1,640,502
 235 - Government Girls Primary School 161-A/TDA   (Combined),30.9607258,70.9411652,Combined,Punjab,1,1,399,336
 236 - Government Girls High  School Basti Jaysal Kalasra   (Male),30.9607258,70.9411952,Male,Punjab,2,0,1193,0
 237 - Government Girls High  School Basti  Jaysal Kalasra   (Female),30.9607258,70.9412252,Female,Punjab,0,2,0,1025
 29 - Government Girls Middle School Bi Bi Jee Wala Part-I Layyah   (Female),30.960757,70.9405877,Female,Punjab,0,2,0,1356
 26 - M.C Girls Primary School No.1 Mohalah Beley Wala Layyah   (Female),30.9613019,70.9407784,Female,Punjab,0,2,0,1306
 281 - Government Girls  High  School Chowk Azam Part-I (Female),30.961436986368536,71.21128937451628,Female,Punjab,0,4,0,1963
 282 - Government Girls High school Chowkazam part.II(south estern gate)   (Female),30.961436986368536,71.2113193745163,Female,Punjab,0,3,0,1419
 32 - Government M.C Girls Primary School No.2 Mohallah Qazian Wala Layyah   (Female),30.961440463985724,70.93882619297347,Female,Punjab,0,2,0,1045
 285 - Office Union Council No.32(Rural) Chowk Azam (Male),30.961902604552602,71.2113513487359,Male,Punjab,3,0,1538,0
 37 - Vatinary Hospital Layyah    (Male),30.96286775679667,70.93595793060163,Male,Punjab,2,0,1184,0
 24 - Government Girls MC High School Layyah (Female),30.9629562337431,70.94415079425785,Female,Punjab,0,2,0,1682
 20 - Government Girls MC High School Layyah (Female),30.96299013563365,70.94416820117168,Female,Punjab,0,4,0,1572
 271 - Government Boys Muslim High  School Chowk Azam Part-II (Estern  Gate)   (Male),30.9631942554377,71.21009151688439,Male,Punjab,3,0,1176,0
 272 - Government Boys Muslim High  School Chowk Azam Part-III  (North Gate)  (Male),30.9631942554377,71.2101215168844,Male,Punjab,2,0,1108,0
 273 - Government Boys Muslim High  School Chowk Azam Part-Iv (North  Eastern Gate)   (Male),30.9631942554377,71.2101515168844,Male,Punjab,3,0,1624,0
 270 - Government Boys Muslim High  School Chowk Azam Part-I (South Gate) (Male),30.9632155665561,71.21010747403481,Male,Punjab,4,0,1818,0
 283 - Office Union Council No.31(Urban) Chowk Azam (Male),30.963257612379778,71.20972702035876,Male,Punjab,3,0,1196,0
 145 - Government Boys Primary School 122-A/TDA Jattay Wala   (Combined),30.9639868,70.9673577,Combined,Punjab,1,1,503,435
 141 - Government Girls Primary School 123/TDA   (Combined),30.9639868,70.9673877,Combined,Punjab,1,1,798,626
 313 - Government Girls Primary School 119/TDA   (Combined),30.9639868,70.9674177,Combined,Punjab,1,1,584,495
 314 - Government Boys High  School 120/TDA   (Combined),30.9639868,70.9674477,Combined,Punjab,2,1,1021,823
 318 - Government Primary School 121/TDA   (Combined),30.9639868,70.9674777,Combined,Punjab,1,1,683,593
 321 - Government Boys Primary School 118/TDA  Noory Wala   (Combined),30.9639868,70.9675077,Combined,Punjab,1,1,660,478
 104 - Government Boys High School 124/TDA   (Combined),30.9639868,70.9675377,Combined,Punjab,2,1,806,628
 105 - Government Girls Middle School Chak No. 126/TDA.   (Combined),30.9639868,70.9675677,Combined,Punjab,1,1,427,397
 19 - Urban Union Council No.1 Layyah City    (Male),30.964198708091065,70.9437117869885,Male,Punjab,4,0,1752,0
 8 - Government Boys high School mandi town  Layyah (Male),30.96440434,70.96028194,Male,Punjab,2,0,1108,0
 7 - Government Boys high School mandi town  Layyah (Male),30.96440434000677,70.96028193926266,Male,Punjab,1,0,696,0
 38 - Government Girls Model High School Layyah   (Female),30.964660167902398,70.93953040991111,Female,Punjab,0,2,0,985
 31 - Government Girls Model High School Main Gate Part-3 Layyah   (Male),30.964660827525304,70.93953206592774,Male,Punjab,2,0,1094,0
 9 - Govt Girls High School TDA Colony Layyah  (Female),30.96476,70.9577,Female,Punjab,0,4,0,1599
 25 - Government  M.C Model High School Layyah    (Male),30.964971362794504,70.94195789852331,Male,Punjab,2,0,1411,0
 274 - Government Boys Degree College Chowk Azam Part-I   (Combined),30.965395030684064,71.19996923271748,Combined,Punjab,2,2,1070,945
 275 - Government Boys Degree College Chowk Azam Part-II     (Main Gate)   (Combined),30.965395030684064,71.1999992327175,Combined,Punjab,2,2,972,801
 276 - Government Boys Degree College Chowk Azam Part-III (Combined),30.965395030684064,71.2000292327175,Combined,Punjab,2,2,962,825
 2 - District Public School- Layyah   (Male),30.96545604800418,70.96268803747672,Male,Punjab,3,0,1393,0
 226 - Government Boys Middle  School 168/TDA   (Combined),30.9656133,71.0380554,Combined,Punjab,1,1,637,512
 255 - Government Boys Primary School 142/TDA  (Male),30.9656133,71.0380854,Male,Punjab,2,0,1151,0
 39 - Government Boys Primary School Canal Coloney Layyah  (Male),30.966235979659768,70.93049727377486,Male,Punjab,2,0,1114,0
 289 - Government Boys Primary School Asghar Abad (Female),30.96661251878788,71.22065442689919,Female,Punjab,0,3,0,1599
 11 - M.C Girls Primary School No.4 Galli Dr.Rafique Mohallah Qadir Abad  Layyah (Female),30.96674053572746,70.94690515659468,Female,Punjab,0,4,0,2080
