PollingStation,Lat,Lng,BoothType,Province,MaleBooths,FemaleBooths,MaleVoters,FemaleVoters
 237 - DHA Girls College PH 8,24.78691,67.08147,Combined,Sindh,2,2,1230,1178
 238 - DHA Girls College PH 8,24.78691,67.0815,Combined,Sindh,2,2,1195,1174
 239 - DHA Girls College PH 8,24.78691,67.08153,Combined,Sindh,2,2,1287,1275
 240 - DHA Girls College PH 8,24.78691,67.08156,Combined,Sindh,2,2,1147,1150
 235 - DA High School- 168 Street 25 of Kh-e-Shujaat Phase-VIII,24.78693,67.06757,Combined,Sindh,2,2,1191,1174
 236 - DA High School- 168 Street 25 of Kh-e-Shujaat Phase-VIII,24.78693,67.0676,Combined,Sindh,2,2,1229,1252
 231 - Green Which House College Near Darakhshan Market,24.78704,67.04993,Combined,Sindh,2,2,1126,1125
 228 - DA Public School (O&A Levels) 33 Street- Behind Building # 23 Seaview Ph-V- Extension,24.79907,67.03909,Combined,Sindh,2,2,1266,1204
 232 - DA Public School (O&A Levels) 33 Street- Behind Building # 23 Seaview Ph-V- Extension,24.79907,67.03912,Combined,Sindh,2,2,1174,1185
 233 - DA Public School (O&A Levels) 33 Street- Behind Building # 23 Seaview Ph-V- Extension,24.79907,67.03915,Combined,Sindh,2,2,1141,1061
 234 - DA Public School (O&A Levels) 33 Street- Behind Building # 23 Seaview Ph-V- Extension,24.79907,67.03918,Combined,Sindh,2,2,1232,1242
 148 - British International School Kehkashan- Block -4- Clifton,24.80714,67.03315,Combined,Sindh,2,2,1070,1089
 210 - DA Degree College- Khayaban-e-Rahat- Phase-VI,24.80885,67.06836,Combined,Sindh,2,2,1180,1191
 211 - DA Degree College- Khayaban-e-Rahat- Phase-VI,24.80885,67.06839,Combined,Sindh,2,2,816,791
 212 - DA Degree College- Khayaban-e-Rahat- Phase-VI,24.80885,67.06842,Combined,Sindh,2,2,1101,1066
 213 - DA Degree College- Khayaban-e-Rahat- Phase-VI,24.80885,67.06845,Combined,Sindh,2,2,754,751
 214 - DA Degree College- Khayaban-e-Rahat- Phase-VI,24.80885,67.06848,Combined,Sindh,2,2,788,751
 134 - GBPS Abdullah Shah Ghazi,24.81041,67.03355,Combined,Sindh,2,2,1518,911
 135 - Govt. Girls Primary School- Abdullah Shah Ghazi.,24.81055,67.03242,Combined,Sindh,2,2,1560,928
 136 - Govt. Girls Primary School- Abdullah Shah Ghazi.,24.81055,67.03245,Combined,Sindh,2,2,1476,820
 209 - DA Neelum High School- Zamzama Street 3 Opp. Zamzama Park Ph-V,24.81366,67.03674,Combined,Sindh,2,2,1139,839
 227 - DA Neelum High School- Zamzama Street 3 Opp. Zamzama Park Ph-V,24.81366,67.03677,Combined,Sindh,2,2,1214,1177
 146 - American Secondary School - Khekashan Block -02,24.81374,67.01063,Combined,Sindh,2,2,1195,1122
 147 - American Secondary School - Khekashan Block -02,24.81374,67.01066,Combined,Sindh,2,2,1060,1101
 223 - Eak Eak GBPS Zamzama Road,24.81614,67.03967,Combined,Sindh,2,2,1241,1265
 224 - Eak Eak GBPS Zamzama Road,24.81614,67.0397,Combined,Sindh,2,2,1260,1130
 225 - Eak Eak GBPS Zamzama Road,24.81614,67.03973,Combined,Sindh,2,2,1203,1192
 226 - Eak Eak GBPS Zamzama Road,24.81614,67.03976,Combined,Sindh,2,2,1230,1224
 229 - Zamzama Degree College,24.81617,67.03992,Combined,Sindh,2,2,1127,1165
 230 - Zamzama Degree College,24.81617,67.03995,Combined,Sindh,2,2,1250,1219
 145 - Hampton Grammar School Block-2 Opposite Dr.Ziauddin Hospital Shahrah-e-Ghalib.,24.81622,67.00964,Combined,Sindh,2,2,1240,1165
 142 - Pak. Turkish Institute Shireen Jinnah Colony.,24.81698,66.99788,Combined,Sindh,2,2,1474,957
 143 - Pak. Turkish Institute Shireen Jinnah Colony.,24.81698,66.99791,Combined,Sindh,2,2,1371,910
 144 - Pak. Turkish Institute Shireen Jinnah Colony.,24.81698,66.99794,Combined,Sindh,2,2,1207,985
 132 - Sir Syed Univercity- Block-5 Khekashan Clifton.,24.81799,67.02349,Combined,Sindh,2,2,1208,1222
 133 - Sir Syed Univercity- Block-5 Khekashan Clifton.,24.81799,67.02352,Combined,Sindh,2,2,1326,1266
 137 - GGSS Girzi,24.8192,67.04797,Combined,Sindh,2,2,1182,805
 138 - GGSS Girzi,24.8192,67.048,Combined,Sindh,2,2,1400,973
 139 - GBLSS Maryam Gizri,24.8192,67.04803,Combined,Sindh,2,2,1241,919
 140 - GBPS J.F. Panthaki,24.8192,67.04806,Combined,Sindh,2,2,1014,818
