PollingStation,Lat,Lng,BoothType,Province,MaleBooths,FemaleBooths,MaleVoters,FemaleVoters
 134 - Govt. Primary School Goranjoo (Combined),28.08966,66.13219,Combined,Balochistan,2,1,644,463
 118 - Govt. Boys Primary School Dan (Male),28.1112691,66.28456896,Male,Balochistan,3,0,1071,0
 143 - Govt. Primary School Dili (Shams Ul Uda) Jeewa (Combined),28.1112691,66.28459896,Combined,Balochistan,2,1,632,500
 140 - Govt. High School Jeewa (Combined),28.13100323,66.27862025,Combined,Balochistan,2,1,708,557
 141 - Govt. Primary School Killi M. Hassani Jeewa (Combined),28.13568583,66.29093321,Combined,Balochistan,1,1,513,305
 133 - Govt. Primary School Shah Dadzai (Combined),28.15154,66.08559,Combined,Balochistan,1,1,457,295
 136 - Govt. Middle School Moli (Combined),28.18833597,66.1642974,Combined,Balochistan,2,1,646,468
 139 - Civil Dispensery Archino (Combined),28.20065005,66.3973661,Combined,Balochistan,2,1,558,492
 138 - Govt. Middle School Aziz Abad/Jattak Lakhorian (Combined),28.23043975,66.31221215,Combined,Balochistan,2,2,773,616
 132 - Govt. Middle School Gaji Khan Zai (Combined),28.28932946,65.96988527,Combined,Balochistan,2,2,822,648
 128 - Govt. Primary School Rodani (Combined),28.29285885,66.06637273,Combined,Balochistan,2,2,920,650
 135 - Govt. Girls Middle School Anjeera (Combined),28.30740272,66.33198274,Combined,Balochistan,1,1,476,343
 126 - Govt. High School Hathiyari (Combined),28.32154183,66.09771185,Combined,Balochistan,2,1,619,451
 129 - Govt. High School Tooba (Combined),28.32750031,66.02443267,Combined,Balochistan,1,1,508,404
 120 - Govt. Primary School Teeghak (Combined),28.388913,66.17344396,Combined,Balochistan,2,2,746,612
 116 - Govt. Girls Middle  School Nighar Kakavi    (Male),28.47052479,66.27812097,Male,Balochistan,3,0,1276,0
 110 - Govt. Boys H/S  Mirwani (Primary Section) (Male),28.484341595890886,66.2496171646893,Male,Balochistan,3,0,1198,0
 111 - Govt. Boys H/S Mirwani (High Section) (Female),28.484341595890886,66.2496471646893,Female,Balochistan,0,2,0,972
