PollingStation,Lat,Lng,BoothType,Province,MaleBooths,FemaleBooths,MaleVoters,FemaleVoters
 128 - Government  Elementary School Raqba Nabbi Shah (Girls Portion),28.529641038170507,69.96236975345836,Combined,Punjab,2,2,1329,1084
 129 - Government  Elementary School Raqba Nabbi Shah (Boys Portion),28.529641038170507,69.9623997534584,Combined,Punjab,1,1,569,391
 126 - Government Boys Primary School Mashoori Sharqi,28.99272456758148,70.42502328090698,Combined,Punjab,2,2,1057,946
 125 - Government Boys Primary School Baroosa Abad,29.005620642800267,70.4563604404212,Combined,Punjab,1,1,531,453
 186 - Government Boys Middle School Kotla Ahmad,29.076651507490304,70.3435414396321,Male,Punjab,3,0,1301,0
 137 - Government Girls Community Model School Basti Multani,29.07731953896107,70.33559349453932,Combined,Punjab,1,1,392,294
 123 - Government Boys Primary School Anwar Abad,29.09351627846138,70.4330353431785,Combined,Punjab,2,2,971,670
 124 - Government Girls Community Model School Rakh Daima,29.097063239146248,70.43026675976198,Combined,Punjab,2,1,706,535
 154 - Government Boys High School No.1 Rajan Pur,29.097507412096288,70.32577006938503,Male,Punjab,4,0,1860,0
 153 - Government Girls High School No.1 Rajan Pur,29.09786562033504,70.32352486658814,Female,Punjab,0,4,0,1711
 151 - Tribal Area Hostle/Exise Office Rajan Pur,29.098206851403337,70.32375600417916,Male,Punjab,4,0,1606,0
 157 - Government Girls Primary School No.8 Rajanpur,29.098327876544623,70.32342697720591,Female,Punjab,0,3,0,1345
 158 - Government Boys High School No.1 Rajan Pur,29.0996042,70.3357189,Male,Punjab,3,0,1447,0
 152 - Government Girls Primary School Kotla Rajan Pur Near Darra Machi Wala,29.09973611022145,70.32442754919606,Female,Punjab,0,3,0,1487
 155 - Government Girls Primary School No.4 Rajan Pur,29.099803501806736,70.32360735963653,Male,Punjab,4,0,1927,0
 156 - Government Boys Primary School No.3 Rajan Pur,29.100386104716346,70.3240171804321,Female,Punjab,0,4,0,1726
 134 - Government Boys High School No.2 Rajan pur,29.101608961479343,70.34852802538872,Male,Punjab,2,0,739,0
 135 - Government Boys High School No. 2 Rajanpur,29.101608961479343,70.3485580253887,Male,Punjab,2,0,966,0
 136 - Government Girls Primary School Allah Abad Dubai Colony,29.102230208844066,70.3484739107456,Female,Punjab,0,3,0,1456
 140 - Tehsil Municipal Administration office Rajan Pur,29.103487468453114,70.32640271127008,Female,Punjab,0,2,0,1026
 142 - XEN canal office Rajanpur,29.104453990381433,70.33175993460227,Male,Punjab,2,0,789,0
 143 - Veternary Hospital Rajan Pur,29.10479431863294,70.3252936469925,Male,Punjab,3,0,1218,0
 133 - Government Girls Primary School Tahira Abad Aqil Pur,29.105227076994915,70.33895735196465,Female,Punjab,0,3,0,1455
 141 - Government Girls High No.2 Canal Colony Rajanpur,29.10552247488512,70.3336743047486,Female,Punjab,0,2,0,676
 149 - Social Welfare Office Rajanpur,29.107498502954375,70.3241782029774,Male,Punjab,2,0,1038,0
 150 - Sanat Zar Rajan Pur,29.107498502954375,70.3242082029774,Male,Punjab,3,0,1284,0
 138 - Office of District Education Officer Female Rajanpur,29.107868001237932,70.32576553287876,Male,Punjab,4,0,1869,0
 180 - Government Model School Thairi Colony (Boys Portion),29.107902,70.3253926,Male,Punjab,4,0,1531,0
 181 - Government Model School Thairi Colony (Girls Portion),29.107902,70.3254226,Female,Punjab,0,3,0,1404
 182 - Government Girls Degree College Rajanpur,29.107902,70.3254526,Combined,Punjab,2,1,588,499
 139 - Government Girls Primary School Hasil Pur Colony Hakim Colony RajanPur,29.11215785390058,70.33132641516502,Female,Punjab,0,4,0,1620
 82 - Government Girls Elementary School Nizam Abad,29.1127785,70.3297947,Combined,Punjab,2,2,1549,1281
 84 - Government Boys Primary School Baranda Bahdur,29.1127785,70.3298247,Combined,Punjab,2,2,1321,1001
 85 - Government Boys Elementary School Asim Abad Chak Lassa,29.1127785,70.3298547,Combined,Punjab,2,1,680,579
 86 - Government Boys Maktab Primary School Chak Lassa,29.1127785,70.3298847,Combined,Punjab,2,2,1026,911
 198 - Government Boys Model School Ada Afzal Abad,29.1127785,70.3299147,Combined,Punjab,2,2,626,484
 144 - Government Colllege for Women RajanPur,29.113143605285437,70.32310344178804,Male,Punjab,3,0,1425,0
 145 - Government College for Women Rajanpur,29.113143605285437,70.323133441788,Male,Punjab,2,0,1041,0
 75 - Government Girls Primary School Mir Hazar Thul Hazoori Minor,29.11377,70.33013,Combined,Punjab,2,1,754,632
 121 - Government Boys Primary School Basti Hazoori,29.114246312145806,70.48925251373129,Combined,Punjab,1,1,595,471
 146 - Government Girls Elementary School Fateh Pur Near Colllege for Women RajanPur,29.114590883194058,70.32633478086235,Female,Punjab,0,4,0,2063
 162 - Government Girls Elementary School Fateh pur,29.114590883194058,70.3263647808623,Combined,Punjab,2,1,729,426
 131 - Government Post Graduate Degree College Rajan Pur,29.114757788511554,70.3347794548293,Female,Punjab,0,2,0,988
 130 - Government Post Graduate Degree College Rajan Pur,29.114762646559843,70.33480427677164,Male,Punjab,3,0,1113,0
 183 - Government Boys Primary School Basti Bohar,29.117457958527215,70.36353602696337,Combined,Punjab,2,2,636,621
 78 - Government Boys Primary School Patti Jumma Araeen,29.136026847823075,70.3489700116922,Combined,Punjab,1,1,674,675
