PollingStation,Lat,Lng,BoothType,Province,MaleBooths,FemaleBooths,MaleVoters,FemaleVoters
 184 - Govt. Boys High School Toba Balochan    (Combined)   *P,29.98179,73.3975,Combined,Punjab,2,1,842,615
 185 - Govt. Girls High School Toba Balochan   (Combined)   *P,29.98207,73.39949,Combined,Punjab,1,1,629,543
 179 - Govt. E/S Boys Allah Bakhsh Laleka     (Combined)   *P,29.98778,73.45179,Combined,Punjab,2,2,927,691
 182 - Govt. Primary School Girls Dhab Wazirka   (Combined)   *P,29.99872,73.39725,Combined,Punjab,2,1,806,547
 180 - Govt. Boys Primary School- Botianwali   (Combined)   *P,30.0049,73.48804,Combined,Punjab,1,1,273,211
 189 - Govt. Primary School Girls Usman Khera   (Combined)   *P,30.02628,73.3599,Combined,Punjab,2,1,765,489
 177 - Govt. High School Boys Muhammad Pur Sansaran     (Combined)   *P,30.04237,73.47934,Combined,Punjab,1,1,449,362
 142 - Govt. Boys Middle School Dubbar Shakar Gunj      (Combined)   *P,30.04774,73.59654,Combined,Punjab,2,1,930,549
 144 - Govt. Primary School Girls Ganga Jal    (Combined)   *P,30.07424,73.59972,Combined,Punjab,1,1,562,338
 187 - Govt. Primary School Girls Kabootri No.1   (Combined)   *P,30.07444,73.42667,Combined,Punjab,2,1,926,639
 193 - Govt.  Boys Elementary School  Dhudhi Khazan Singh   (Combined)   *P,30.07983,73.36597,Combined,Punjab,2,2,953,680
 149 - Govt. LMS Bela  Singh Kokara    (Combined)   *P,30.08512,73.65694,Combined,Punjab,2,1,924,571
 147 - Govt. Girls Primary School Hazara Singh   (Combined)   *P,30.08534,73.65759,Combined,Punjab,2,1,808,497
 168 - Govt. Primary School Boys Adda Chabiana    (Combined)   *P,30.08609,73.47839,Combined,Punjab,1,1,648,406
 169 - Govt. Primary School Boys Adda Chabiana    (Combined)   *P,30.08609,73.47842,Combined,Punjab,1,1,674,562
 171 - Govt. Primary School Boys Syed Wala   (Combined)   *P,30.09199,73.50176,Combined,Punjab,2,1,769,510
 192 - Govt. Primary School Girls Sakindar Balochan   (Combined)   *P,30.0953,73.35289,Combined,Punjab,1,1,579,421
 150 - Govt. High School Boys Thery Peerowali   (Combined)   *P,30.09983,73.62313,Combined,Punjab,1,1,736,343
 186 - Govt. Primary School Basti Bhatta Luqman Mouza Kabotri      (Combined)   *P,30.10077,73.42513,Combined,Punjab,2,2,1078,676
 173 - Govt. Primary School Girls Mosamwala  (Basti Punnanwali) Male    (Male)   *P,30.10317,73.44964,Male,Punjab,4,0,2005,0
 109 - Govt. Primary School Girls Tajana Mmandal      (Combined)   *P,30.10456,73.77042,Combined,Punjab,2,1,728,503
 172 - Govt. Girls Primary School Dewan Wala   (Combined)   *P,30.10552,73.48689,Combined,Punjab,1,1,693,530
 120 - Govt. Boys Middle School Khushal Singh   (Combined)   *P,30.10706,73.53624,Combined,Punjab,1,1,564,498
 145 - Govt. Primary School Boys Chobarah     (Combined)   *P,30.11334,73.60945,Combined,Punjab,2,1,930,605
 119 - Govt. Alwarood  P/S Gandha Singh   (Combined)   *P,30.11683,73.51422,Combined,Punjab,1,1,707,553
 148 - Govt. Primary School  Roopay wala   (Combined)   *P,30.12156,73.63113,Combined,Punjab,1,1,551,302
 165 - Govt. Girls Middle School Said Ali     (Combined)   *P,30.1232,73.49066,Combined,Punjab,1,1,726,535
 166 - Basic Health Unit Said Ali      (Combined)   *P,30.12343,73.48981,Combined,Punjab,1,1,551,425
 116 - Govt. Model Primary School Girls Adhan Wah      (Combined)   *P,30.12738,73.5369,Combined,Punjab,1,1,508,290
 122 - Govt. Primary School Boys Adhan Wah     (Combined)   *P,30.12738,73.53693,Combined,Punjab,2,1,807,570
 143 - Govt. Boys Primary School  Phool Maraj   (Combined)   *P,30.12986,73.54119,Combined,Punjab,2,1,764,466
 195 - Govt. Girls High School  Lakeka      (Combined)   *P,30.1301,73.38322,Combined,Punjab,1,1,501,375
 95 - Govt. Primary School Girls Ghalian    (Combined)   *P,30.13027,73.59961,Combined,Punjab,2,1,782,608
 113 - Govt. Primary School Boys Bhaid Wala    (Combined)   *P,30.13415,73.74078,Combined,Punjab,2,2,917,639
 170 - Govt. Primary School Girls Rehana Bhandwali     (Combined)   *P,30.13415,73.74081,Combined,Punjab,2,1,790,612
 194 - Govt. High School boys Laleka   (Combined)   *P,30.13517,73.3782,Combined,Punjab,2,2,1160,718
 34 - Govt. Boys Primary School Bholewala      (Combined)   *P,30.13594,73.75613,Combined,Punjab,1,1,608,439
 167 - Govt. Primary School Boys Siri Ram Pura   (Combined)   *P,30.13614,73.50684,Combined,Punjab,2,1,880,678
 108 - Govt. Primary School Girls Bahoo Saru      (Combined)   *P,30.13885,73.81851,Combined,Punjab,2,1,906,617
 160 - Govt. Primary School Boys Munshi Otar   (Combined)   *P,30.14023,73.47176,Combined,Punjab,1,1,552,390
