PollingStation,Lat,Lng,BoothType,Province,MaleBooths,FemaleBooths,MaleVoters,FemaleVoters
 288 - GBPS- Jam Samoon (Combined),25.45787,68.5709,Combined,Sindh,2,2,652,622
 286 - GBHS- Tajpur (Male),25.47026,68.59201,Male,Sindh,4,0,2313,0
 287 - GBHS- Tajpur (Female),25.47059,68.59184,Female,Sindh,0,4,0,2024
 280 - GBPS-Suleman Khatian (Combined),25.47425,68.53974,Combined,Sindh,2,2,587,471
 281 - GBMS- Arif Khatian (Combined),25.4807,68.55324,Combined,Sindh,1,1,576,520
 250 - GBPS Mustaq Hajano (combined),25.49028,68.41695,Combined,Sindh,1,1,258,213
 276 - GBHS Allah Dino Sandh (Combined),25.50155,68.51937,Combined,Sindh,2,2,605,522
 277 - GBHS Allah Dino Sandh (Combined),25.50155,68.5194,Combined,Sindh,2,1,548,418
 278 - GBPS- Allah Dino Sand (Combined),25.50184,68.52048,Combined,Sindh,2,2,589,558
 279 - GBPS Allah Dino Sand (Combined),25.50184,68.52051,Combined,Sindh,2,2,556,436
 284 - GBLSS- Sanghar Soomro (Combined),25.50542,68.5847,Combined,Sindh,2,2,537,407
 285 - GBLSS Sanghar  Soomro (Combined),25.50542,68.58473,Combined,Sindh,1,1,289,197
 247 - GBPS-Ghulam Hyder Joya(Combined),25.51139,68.48139,Combined,Sindh,2,2,674,552
 274 - GBHS- Shahpur Darpur (Combined),25.51637,68.55407,Combined,Sindh,2,2,848,747
 275 - GBHS  Shapur Darpur (Combined),25.51637,68.5541,Combined,Sindh,1,1,394,353
 272 - GBPS- Shahpur Darpur (Combined),25.51667,68.55278,Combined,Sindh,2,2,823,752
 273 - GBPS Shapur Darpur (Combined),25.51667,68.55281,Combined,Sindh,1,1,263,194
 249 - GBPS- Dalel Mangrio (Combined),25.51917,68.47056,Combined,Sindh,2,2,643,549
 282 - GBPS- Abdullah Unar(Combined),25.52644,68.58556,Combined,Sindh,2,1,452,383
 248 - GBLSS- Penar Hampota (Combined),25.53121,68.4968,Combined,Sindh,2,2,626,447
 242 - GBPS-Jaindal Kot (Combined),25.5341,68.46158,Combined,Sindh,2,1,364,288
 243 - GGPS Jaindal Kot (Combined),25.53444,68.46167,Combined,Sindh,2,2,712,553
