PollingStation,Lat,Lng,BoothType,Province,MaleBooths,FemaleBooths,MaleVoters,FemaleVoters
 20 - 20. Government Girls Primary School- Mohallah Nizam Pura- Farooqabad. (Female),31.46817,74.03817,Female,Punjab,0,3,0,1453
 243 - 243. Government Boys Primary School Nonehal* (Combined),31.549182780230606,73.67140116565422,Combined,Punjab,1,1,457,339
 242 - 242. Government Boys Primary School- Chuhri Dhall* (Combined),31.55506090963831,73.66930930256122,Combined,Punjab,1,1,469,302
 236 - 236. Government Girls Elementary School- Kot War. (Combined),31.5608327520177,73.69346139703346,Combined,Punjab,2,2,951,771
 235 - 235. Government Boys Primary school- Kot War (Mangal Singh )* (Combined),31.560908665346453,73.69379538527343,Combined,Punjab,2,2,1096,856
 248 - 248. Government Girls High school- Mogi Ghulam (Combined),31.563812309638024,73.63912515183188,Combined,Punjab,2,1,756,581
 238 - 238. Government Girls Primary Model School -Warrah Behlolian. (Combined),31.564837718754422,73.70517914294103,Combined,Punjab,1,1,426,309
 237 - 237. Government Boys Primary School- Kairan. (Combined),31.56744,73.69875,Combined,Punjab,2,1,821,600
 241 - 241. Government Primary School Qila Aqwaq Singh (Combined),31.57029495931538,73.65840858361761,Combined,Punjab,2,2,938,731
 316 - 316. Government Boys Primery School Dera Kair Wala (Combined) (T)**,31.57478,73.72544,Combined,Punjab,2,1,976,548
 239 - 239. Government Girls Elementry School- Kair Warrah* (Male),31.575589662775535,73.72358067111703,Male,Punjab,3,0,1303,0
 215 - 215. Government Girls Elementry School- Kair Warrah* (135) (Female),31.57559,73.72358,Female,Punjab,0,2,0,922
 222 - 222. Government Primary School No.1- Mananwala. (Male),31.580374242480737,73.6903885786203,Male,Punjab,3,0,1141,0
 269 - 269. Government Girls High school Ferozewattan* (Combined),31.58154,73.79965,Combined,Punjab,2,2,1172,910
 278 - 278. Government Girls Primary school Chuntra Athwal (Combined),31.58154,73.79968,Combined,Punjab,2,1,603,473
 279 - 279. Government Girls Primary school Chuntra Athwal (Combined),31.58154,73.79971,Combined,Punjab,2,1,627,493
 224 - 224. Government Primary School No.2 Eid Gah Road Manawala (Male),31.583127812351275,73.67900079388453,Male,Punjab,4,0,1850,0
 276 - 276. Government Boys Primary School Ghulla Watwan* (Female),31.58403,73.83131,Female,Punjab,0,2,0,1060
