PollingStation,Lat,Lng,BoothType,Province,MaleBooths,FemaleBooths,MaleVoters,FemaleVoters
 253 - Government Boys Primary School Bait Easa (Combined)(Improvised),29.06578,70.67482,Combined,Punjab,1,1,500,402
 264 - Government Boys Primary School Parara (Combined)(Improvised),29.0696,70.69251,Combined,Punjab,2,1,1036,610
 265 - Attach Police Chowki Dhaka (Improvised) (Combined),29.11115,70.52232,Combined,Punjab,1,1,286,127
 254 - Government Boys Elementary School Khan Pur Naharka (Combined),29.12819,70.73392,Combined,Punjab,1,1,520,253
 263 - Government Boys Primary School Mohib Shah (Combined),29.13525,70.62502,Combined,Punjab,1,1,752,355
 256 - Government Boys Primary School Tiba Burrah (Combined),29.159186666666663,70.73625833333334,Combined,Punjab,2,1,736,588
 255 - Government Boys Primary School Sarki (Combined),29.159668333333336,70.72741500000001,Combined,Punjab,2,1,867,620
 251 - Government Boys Primary School Kotla Bakhsh No.2 (Combined),29.172034999999997,70.753085,Combined,Punjab,1,1,643,540
 262 - Attach Police Chowki Daulat Pur (Improvised) (Combined),29.17253,70.65231,Combined,Punjab,1,1,727,375
 246 - Government Boys Primary School Kotla Ghulam Shah (Female),29.185650000000003,70.73689833333333,Female,Punjab,0,2,0,1093
 257 - Government Boys Primary School Kotla Ghulam Shah (Male),29.185650000000003,70.7369283333333,Male,Punjab,2,0,1333,0
 260 - Government Boys Primary School Khan Wah (Combined),29.18692,70.65917,Combined,Punjab,2,1,737,339
 250 - Government Girls Primary School Ghaghari (Combined),29.191023333333337,70.749555,Combined,Punjab,2,1,757,612
 261 - Government Boys Primary School Bait Jhabel (Combined),29.2016,70.56724,Combined,Punjab,2,1,1055,545
 249 - Government Boys Primary School Malik Araien  (Combined),29.204131666666665,70.75831333333333,Combined,Punjab,1,1,509,406
 247 - Government Boys Primary school Bhambari (Male),29.208545000000004,70.74346333333332,Male,Punjab,2,0,848,0
 248 - Government Boys Primary school Bhambari (Female),29.208545000000004,70.7434933333333,Female,Punjab,0,2,0,694
 237 - Government Boys High School Khan Garh Doma (Male),29.213475000000003,70.76686833333333,Male,Punjab,2,0,1154,0
 238 - Government Boys High School Khan Garh Doma (Female),29.213475000000003,70.7668983333333,Female,Punjab,0,2,0,895
 239 - Government Girls Primary School Khan Garh Doma (PSSP) (Part-I) (Combined),29.214848333333332,70.76429,Combined,Punjab,2,1,841,682
 240 - Government Girls Primary School Khan Garh Doma (PSSP) (Part-II) (Male),29.214848333333332,70.76432,Male,Punjab,2,0,1796,0
 259 - Attach Police Chowki Nusrat Pur (Improvised) (Combined),29.21656,70.63161,Combined,Punjab,1,1,489,277
 219 - Government Boys Primary School Bait Channa (Male),29.21729833333333,70.835235,Male,Punjab,2,0,923,0
 220 - Government Boys Primary School Bait Channa (Female),29.21729833333333,70.835265,Female,Punjab,0,2,0,755
 222 - Government Girls Primary School Ghareeb Abad (Combined),29.229673333333334,70.83331833333334,Combined,Punjab,2,2,864,656
 221 - Government Girls Primary School Zohar Ali (combined),29.230168333333335,70.80908333333333,Combined,Punjab,2,2,1331,918
 218 - Government Boys  Primary School Shams-Ul-Uloom (Combined),29.231558333333336,70.842885,Combined,Punjab,1,1,549,416
 223 - Government Girls Primary School Seetpur No. 2 (Combined),29.234748333333332,70.83912000000001,Combined,Punjab,1,1,324,280
 227 - Govt- Girls Higher Secondary School Seet Pur (Part-I) (Male),29.239566666666665,70.84123333333334,Male,Punjab,2,0,1338,0
 230 - Govt- Girls Higher Secondary School Seet Pur (Part-I)   (Female),29.239566666666665,70.8412633333333,Female,Punjab,0,2,0,1005
 233 - Government Girls Higher Secondary School Seetpur (Part-II)  (Female),29.239566666666665,70.8412933333333,Female,Punjab,0,2,0,821
 228 - Government Boys High School Seet Pur (Part-I) (Male),29.241451666666663,70.83890166666667,Male,Punjab,2,0,727,0
 229 - Government Boys High School Seet Pur (Part-I) (Female),29.241451666666663,70.8389316666667,Female,Punjab,0,1,0,635
 234 - Government Boys High School Seetpur (Part-II) (Combined),29.241451666666663,70.8389616666667,Combined,Punjab,2,2,882,718
 208 - Government Boys Primary School Ghirri (Male),29.2486257,70.8383205,Male,Punjab,2,0,1065,0
 209 - Government Boys Primary School Ghirri (Female),29.2486257,70.8383505,Female,Punjab,0,2,0,805
 215 - Government Girls Primary School Barbra (Combined),29.250071666666667,70.85246166666667,Combined,Punjab,2,1,764,526
