PollingStation,Lat,Lng,BoothType,Province,MaleBooths,FemaleBooths,MaleVoters,FemaleVoters
 65 - Govt: Middle School Dadhara (Male),34.73228,72.25965,Male,KPK,3,0,2003,0
 66 - Govt: Girls Middle School Dadhara (Female),34.73246,72.25941,Female,KPK,0,2,0,1519
 67 - Govt: High School Swegalai Semi Improvised (Male),34.75255,72.23564,Male,KPK,2,0,1416,0
 68 - Govt: Girls Primary School Jawand (Female),34.75346,72.23507,Female,KPK,0,2,0,1095
 69 - Govt: Girls Middle School Gadi (Female),34.75719,72.25739,Female,KPK,0,2,0,1064
 70 - Govt: Primary School Gadi (Male),34.75802,72.2579,Male,KPK,2,0,1358,0
 63 - Govt: Girls Middle School Dagay (Female),34.76941,72.2644,Female,KPK,0,2,0,1526
 64 - Govt: Middle School Dagay (Male),34.76952,72.26418,Male,KPK,3,0,2005,0
 62 - Govt: Primary School Akhun Kalay (Combined),34.77292,72.27661,Combined,KPK,1,1,781,612
 61 - Govt: Girls Primary School Kotlai (Female),34.78609,72.22901,Female,KPK,0,2,0,983
 60 - Govt: High School Kotlai (Male),34.78614,72.22902,Male,KPK,2,0,1381,0
 59 - Govt: Girls Primary School Melagah Yakh Tangay (Female),34.7885,72.21319,Female,KPK,0,2,0,1570
 48 - Govt: Girls Higher Secondary School Kabal (Secondary Section) (Female),34.79275,72.28958,Female,KPK,0,3,0,1815
 50 - Govt: Girls Higher Secondary School Kabal (Higher Section) (Female),34.79275,72.28961,Female,KPK,0,2,0,1571
 52 - Govt: Girls Primary School Kabal (Female),34.79348,72.28957,Female,KPK,0,2,0,1802
 51 - Govt: Higher Secondary School Kabal Left Side (Male),34.79494,72.29266,Male,KPK,3,0,2578,0
 49 - Govt: Higher Secondary School Kabal Right Side (Male),34.79501,72.29267,Male,KPK,3,0,2036,0
 46 - Govt: Primary School Kabal Back Portion (Combined),34.79574,72.29395,Combined,KPK,2,1,1036,779
 47 - Govt: Primary School Kabal Front Portion (Male),34.79574,72.29398,Male,KPK,3,0,2313,0
