PollingStation,Lat,Lng,BoothType,Province,MaleBooths,FemaleBooths,MaleVoters,FemaleVoters
 6 - Govt Primary School Ram Ram,35.27234,71.62836,Combined,KPK,2,1,871,470
 3 - Govt: Primary School Marakabat (PS No.1),35.29211,71.56821,Combined,KPK,2,1,653,451
 7 - Govt Primary School Kamsai,35.29749,71.66439,Combined,KPK,1,1,462,352
 1 - Govt; High School (GHS) Arrandu,35.31008,71.55092,Combined,KPK,2,1,736,648
 2 - Govt Girls Primary School (GGPS) Arrandu,35.31202,71.55158,Combined,KPK,1,1,526,407
 5 - Govt Primary School Langoorbat,35.32656,71.59922,Combined,KPK,1,1,403,351
 4 - Govt; Primary School Akroy,35.34268,71.61663,Combined,KPK,1,1,503,412
 12 - Govt Primary School (GPS) Aspar No.1 Birinj,35.35939,71.70419,Combined,KPK,1,1,476,428
 9 - Govt; High School  (GHS) Domail.,35.37482,71.69286,Combined,KPK,2,1,723,578
 8 - GMPS Darul Uloom Domailnisar,35.38494,71.66743,Combined,KPK,2,2,905,681
 14 - Govt Primary School (GPS) Baradam,35.39982,71.76756,Combined,KPK,1,1,298,249
 13 - Govt Primary School(GPS) Kochan Gole,35.4187,71.7539,Combined,KPK,1,1,493,352
 15 - Govt; High School (GHS) Ashirate,35.43473,71.74458,Combined,KPK,2,2,1090,812
 16 - Govt Girls Primary School (GGPS) Ashirate Khas,35.43485,71.74493,Combined,KPK,1,1,149,119
 32 - Govt Pirmary School(GPS) Beori Bala,35.47256,71.80532,Combined,KPK,1,1,511,391
 20 - Govt Boys Primary School (GPS) Paitasun Gol,35.47565,71.67348,Combined,KPK,1,1,525,394
 17 - Govt Girls Primary School (GGPS) Badugal,35.47658,71.74564,Combined,KPK,1,1,468,368
 18 - Basic Health Unit (BHU) Nagar,35.48039,71.74099,Combined,KPK,1,1,545,432
 19 - Govt High School (GHS) Ursoon,35.49273,71.69503,Combined,KPK,2,1,614,442
 31 - Govt Middle School (GMS) Beori Payeen,35.50082,71.78841,Combined,KPK,1,1,473,392
 22 - Govt; High School (GHS) Sweer,35.51153,71.73561,Combined,KPK,2,1,640,480
 30 - Govt Middle School (GMS) Kalkatak,35.51982,71.75851,Combined,KPK,2,1,700,543
 25 - Govt Middle School (GMS) Jinjirate,35.53077,71.75941,Combined,KPK,2,1,674,427
 24 - Govt Primary School (GPS) Osiak,35.55323,71.78085,Combined,KPK,2,1,689,486
 29 - Govt Girls Primary School (GGPS) Khorandok,35.55727,71.79767,Combined,KPK,2,1,742,574
 27 - Govt Girls Primary School (GGPS) Drosh.,35.55993,71.79481,Combined,KPK,2,2,813,684
 35 - Govt Primary School (GPS)Potoniandeh,35.5657,71.8092,Combined,KPK,2,1,697,529
 34 - Regional Institute for Teachers Training (RITT) Drosh,35.57199,71.80299,Combined,KPK,1,1,520,393
 33 - Govt Higher Secondary School (GHSS) Drosh,35.57225,71.80292,Combined,KPK,2,1,616,459
 37 - Govt Primary School (GPS) Wardap,35.57264,71.79689,Combined,KPK,1,1,279,193
 38 - Govt Primary School (GPS) Tek Kaldaam,35.57657,71.81502,Combined,KPK,2,2,837,626
 21 - Govt Middle School (GMS) Jinjirate Koh,35.57909,71.71425,Combined,KPK,2,1,595,445
 39 - Govt; Primary School (GPS) Shahnigar,35.58292,71.80912,Combined,KPK,2,2,819,642
 40 - Govt Girls Primary School (GGPS) Lasht Shishi,35.59271,71.82437,Combined,KPK,2,1,628,402
 41 - Govt Primary School (GPS) Lawi,35.59985,71.82088,Combined,KPK,1,1,519,262
 54 - Govt Primary School (GPS) Purgal Shishikoh,35.6028,71.86231,Combined,KPK,2,1,680,459
 36 - Govt Primary School (GPS) Khairabad,35.61135,71.79764,Combined,KPK,1,1,256,169
 53 - Govt Primary School (GPS) Goren,35.62027,71.88216,Combined,KPK,1,1,293,230
 42 - Govt High School (GHS) Kessu,35.63345,71.79329,Combined,KPK,2,2,938,597
 51 - Govt Middle School (GMS) Taar,35.63778,71.8885,Combined,KPK,2,2,789,508
 61 - Govt Middle School (GMS) Birir,35.64276,71.70529,Combined,KPK,1,1,454,351
 43 - Govt Primary School (GPS) Kesu,35.64438,71.79256,Combined,KPK,1,1,402,241
 60 - Govt Girls Primary School (GGPS) Bishal Birir,35.64492,71.69128,Combined,KPK,1,1,326,235
 50 - Govt Primary School (GPS) Tingle,35.64585,71.89793,Combined,KPK,1,1,363,280
 52 - Govt Primary School (GPS) Sherati,35.65111,71.87293,Combined,KPK,1,1,355,185
 76 - Govt Primary School (GPS) Gaherite,35.66509,71.75897,Combined,KPK,2,1,660,505
 48 - Govt High School (GHS) Birganisar,35.67438,71.92561,Combined,KPK,1,1,482,295
 49 - Govt Girls Primary Schoool(GGPS) Birga Bala,35.67737,71.9096,Combined,KPK,1,1,468,281
 71 - Govt Middle School (GMS) Sheikhanandeh,35.68377,71.64944,Combined,KPK,2,1,617,509
 70 - Basic Health Unit Bumburate,35.69274,71.67329,Combined,KPK,1,1,546,347
 65 - Govt High School (GHS) Bumburate,35.69801,71.6832,Combined,KPK,2,1,654,455
 59 - Govt Girls Primary School (GGPS) Der Ayun,35.70357,71.76436,Combined,KPK,1,1,253,177
 57 - Govt Primary School (GPS) Sahan Bala,35.71122,71.76391,Combined,KPK,1,1,539,412
 47 - Govt Primary School (GPS) Kalas,35.71129,71.94581,Combined,KPK,2,2,689,505
 58 - Govt Girls Community Modle School (GGCMS) Sahan Payeen,35.71146,71.76674,Combined,KPK,2,1,562,377
 64 - Govt Primary School (GPS) Pehlawanandeh Bumburate,35.71178,71.70465,Combined,KPK,2,1,547,389
 56 - Govt High School (GHS) Ayun,35.71304,71.76926,Combined,KPK,2,1,740,523
 69 - Govt Girls Primary School (GGPS) Shoghure Ayun,35.7166,71.76801,Combined,KPK,1,1,169,122
 68 - Govt Girls Primary School  (GGPS) Darkhanandeh Ayun,35.71917,71.77432,Combined,KPK,2,1,635,480
 67 - Govt Middle School (GMS) Ayun Muldeh,35.73157,71.7725,Combined,KPK,1,1,519,412
 66 - Govt Girls Primary School (GGPS) Muldeh Ayun,35.73176,71.77449,Combined,KPK,2,1,554,374
 74 - Govt; High School (GHS) Broze,35.73789,71.78275,Combined,KPK,1,1,460,303
 72 - Govt Primary School (GPS) Domoon,35.74575,71.79481,Combined,KPK,2,1,785,497
 55 - Govt Primary School (GPS) Atani Lasht,35.74623,71.77094,Combined,KPK,2,1,594,396
 73 - Govt Girls High School (GGHS) Broze,35.74722,71.78532,Combined,KPK,1,1,393,264
 75 - Basic Health Unit (BHU) Broze,35.7494,71.78631,Combined,KPK,2,1,714,456
 44 - Govt Primary School (GPS) Madaklasht,35.75725,72.01446,Combined,KPK,2,2,689,673
 46 - Govt Girls Primary School (GGPS) Madaklasht,35.76205,72.01952,Combined,KPK,1,1,266,200
 45 - Govt High School Madaklasht,35.76752,72.02295,Combined,KPK,2,1,630,629
 62 - Govt Middle School (GMS) Rumboor Prakalak,35.77568,71.69266,Combined,KPK,2,1,712,526
 78 - Govt Middle School (GMS) Orghuch,35.78843,71.76579,Combined,KPK,2,1,852,488
 80 - Govt Girls Middle School (GGMS) Chumurkhon,35.7946,71.7818,Combined,KPK,2,1,726,503
 63 - Govt Primary School (GPS) Sheikhnandeh,35.79776,71.65328,Combined,KPK,1,1,261,205
 79 - Govt High School (GHS) Chumurkhon,35.7994,71.78176,Combined,KPK,2,1,891,592
 140 - Govt Girls Middle School (GGMS)Bakarabad,35.81528,71.77887,Combined,KPK,2,1,784,545
 162 - Govt Girls Primary School (GGPS) Bakamak,35.82664,71.76749,Combined,KPK,1,1,329,239
 158 - Govt Girls Primary School (GGPS) Sheyaqo Tek,35.83006,71.77148,Female,KPK,0,2,0,571
 141 - Govt Girls Middle School (GMS) Jughoor,35.83073,71.78722,Female,KPK,0,3,0,1028
 142 - Govt Boys Middle School Jughoor,35.83078,71.78911,Male,KPK,3,0,1420,0
 159 - Govt Primary School (GPS) Ochusht,35.83117,71.7687,Male,KPK,2,0,728,0
 157 - Government  Boys Primary School (GPS)  Hone,35.83329,71.77723,Combined,KPK,1,1,362,264
 156 - Govt Degree College Chitral,35.83518,71.78387,Combined,KPK,1,1,437,341
 160 - Govt Girls Primary School (GGPS) Mustajapandeh,35.83929,71.77271,Combined,KPK,2,1,717,593
 161 - Govt Middle School (GMS) Khorkashan Deh,35.83955,71.76823,Combined,KPK,1,1,320,260
 155 - Govt Girls Middle School  (GGMS) Moghulandeh,35.84674,71.77785,Combined,KPK,2,2,698,559
 153 - Govt Girls High School (GGHS) Muldeh Chitral,35.84938,71.78886,Combined,KPK,2,2,674,576
 154 - District Health  Officer (DHO) Office Chitral,35.85009,71.78414,Combined,KPK,2,1,721,488
 152 - Elementery Education Foundation Office Chitral,35.85165,71.79014,Combined,KPK,1,1,356,301
 151 - Govt Commerce College Chitral,35.8536,71.78885,Combined,KPK,2,1,599,439
 144 - Govt Girls Degree College Danin,35.85717,71.79223,Combined,KPK,1,1,444,333
 145 - Govt Girls Middle School (GGMS) Danin,35.86463,71.79681,Combined,KPK,2,2,770,627
 146 - Govt Primary School (GPS) Lasht Danin,35.87339,71.8014,Combined,KPK,2,2,808,604
 149 - Govt High School (GHS) Balach,35.88525,71.7952,Combined,KPK,2,1,656,481
 147 - Govt Girls Middle School (GGMS) Singoor,35.89021,71.79982,Combined,KPK,2,1,605,481
 148 - Govt Girls Primary School (GGPS)  Mirandeh Singoor,35.89799,71.79881,Combined,KPK,2,2,919,832
 83 - Govt Primary School (GPS) Seen,35.91467,71.81404,Combined,KPK,2,1,636,413
 82 - Govt Middle School (GMS) Seenlasht,35.91517,71.81536,Combined,KPK,2,1,602,483
 84 - Govt High School (GHS) Kari,35.91919,71.84544,Combined,KPK,1,1,525,390
 92 - Govt Primary School (GPS) Birmogh,35.92431,72.02946,Combined,KPK,1,1,325,223
 137 - Govt Primary School (GPS) Begusht,35.92757,71.52621,Combined,KPK,1,1,487,433
 85 - Govt Girls Primary School (GGPS) Ragh,35.93155,71.87682,Combined,KPK,1,1,257,181
 91 - Govt Middle School (GMS) Golen,35.93322,71.98241,Combined,KPK,1,1,307,195
 81 - Govt Primary School (GPS) Shali,35.93526,71.81129,Combined,KPK,2,1,549,397
 88 - Govt High School (GHS) Kuju Payeen,35.93567,71.8928,Combined,KPK,1,1,403,259
 87 - Govt Girls Middle School (GGMS) Kuju Bala,35.93935,71.89765,Male,KPK,2,0,574,0
 89 - Govt Girls Primary School (GGPS) Koghuzi,35.94005,71.92769,Combined,KPK,2,2,746,570
 86 - Govt Primary School (GPS) Lotdeh Kuju Bala,35.94384,71.90543,Female,KPK,0,1,0,433
 90 - Govt High School (GHS) Koghuzi,35.94698,71.94221,Combined,KPK,1,1,445,314
 136 - Govt Primary School (GPS) Monoor,35.95991,71.55511,Combined,KPK,2,2,663,618
 135 - Govt Primary School (GPS) Owrik,35.97009,71.5636,Combined,KPK,2,1,534,490
 113 - Govt Primary School (GPS) Narkorate,35.97462,71.56522,Combined,KPK,1,1,298,280
 138 - Govt Primary School (GPS) Bashqar Bala,35.97542,71.55118,Combined,KPK,1,1,528,483
 139 - Govt Boys Primary School (GPS) Yourjugh,35.97595,71.549,Combined,KPK,1,1,431,356
 93 - Govt Girls Midde School (GMS) Mori Lasht,35.97712,71.96698,Combined,KPK,1,1,506,333
 95 - Govt Primary School (GPS) Mori Payeen,35.97861,71.96033,Combined,KPK,1,1,582,405
 130 - Govt Primary School (GPS) Wahat,35.98449,71.52967,Combined,KPK,2,1,672,572
 112 - Govt Girls Community Model School (GGCMS) Garum Chashma,35.98594,71.55681,Combined,KPK,1,1,495,417
 132 - Govt Boys Primary School (GPS) Rui,35.98718,71.5078,Combined,KPK,1,1,279,252
 94 - Govt High Secondary  School (GHSS) Mori Lasht,35.98926,71.97284,Combined,KPK,1,1,552,376
 129 - Govt Higher Secondary School  (GHSS) Garum Chashma,35.99321,71.55882,Combined,KPK,1,1,364,330
 131 - Govt High School (GHS) Parabek,35.99429,71.48114,Combined,KPK,2,1,560,480
 111 - Govt Primary School (GPS) Uchugol,35.99674,71.6346,Combined,KPK,1,1,400,364
 134 - Govt Primary School (GPS) Gohik,36.00346,71.45491,Combined,KPK,2,2,830,775
 115 - Govt Girls Middle School (GGMS) Murdan,36.00547,71.5804,Combined,KPK,1,1,509,463
 110 - Govt Middile School (GMS) Mugh,36.00928,71.64665,Combined,KPK,1,1,343,301
 117 - Govt Primary School (GPS) Kilishpi,36.00983,71.83076,Combined,KPK,2,1,583,513
 116 - Govt Girls Primary School (GGPS) Utrai,36.0106,71.58207,Combined,KPK,2,1,536,485
 103 - Govt High School (GHS) Shoghore.,36.01504,71.76271,Combined,KPK,2,2,711,597
 96 - Govt High School (GHS) Mroi,36.02043,72.01208,Combined,KPK,2,1,768,513
 104 - Govt Primary School (GPS) Momi,36.03587,71.72327,Combined,KPK,2,1,651,556
