PollingStation,Lat,Lng,BoothType,Province,MaleBooths,FemaleBooths,MaleVoters,FemaleVoters
 132 - Govt Girls Middle School- Gul Dera.(combined),29.41422,71.84405,Combined,Punjab,2,2,1165,981
 134 - Govt Boys High School- Dera Bakha (Combined),29.41438,71.84746,Combined,Punjab,1,1,685,461
 138 - Govt Girls Primary School- Basti Bangal Wala (Jand) (Combined),29.42829,71.79066,Combined,Punjab,2,1,432,343
 137 - Govt Boys Primary School- Basti Mahi Wala Jand (Combined),29.42845,71.79076,Combined,Punjab,2,2,544,477
 136 - Office Union Council- Sanjar (Combined),29.4302,71.81875,Combined,Punjab,2,2,872,727
 135 - Basic Health Unit- Sanjar (Combined),29.43063,71.81979,Combined,Punjab,2,2,1236,1156
 139 - Govt Girls Primary School- Basti Bangal Wala (Jand) (Combined),29.43169,71.78886,Combined,Punjab,2,1,305,263
 144 - Govt Boys Primary School- Saifpur. (Combined),29.43315,71.88692,Combined,Punjab,1,1,326,225
 133 - Govt Boys Priamry School- Duba Gul Dera.(combined) (Combined),29.43878,71.85053,Combined,Punjab,2,2,1059,865
 140 - Govt High School- Abbas Nagar (High Section) (Combined),29.44451,71.84367,Combined,Punjab,2,2,1152,945
 141 - Govt High School- Abbas Nagar (Middle Section) (Combined),29.44451,71.8437,Combined,Punjab,1,1,547,404
 142 - Office Union Council- Abbas Nagar (Combined),29.44451,71.84373,Combined,Punjab,2,1,701,523
 255 - Government Girls Primary School Chak No.193/Murad. A (Combined),29.45479,72.58967,Combined,Punjab,1,1,691,510
 46 - Govt Boys Primary School Azeem Pur. (combined),29.47242,71.997,Combined,Punjab,2,2,962,810
 257 - Government Boys Primary School Chak No.195/Murad. (Combined),29.47278,72.545,Combined,Punjab,1,1,791,501
 283 - Government Girls Primary School Chak No.185/Murad. (Combined),29.47319,72.67583,Combined,Punjab,1,1,490,367
 252 - Government Boys  Primary School Chak No.190/Murad PEF (Bara).(Combined),29.47359,72.61832,Combined,Punjab,1,1,706,537
 47 - Office of the Union Council Guddan (Male).,29.48357,72.00587,Male,Punjab,2,0,875,0
 48 - Govt Model Primary School  Guddan. (Female).,29.48357,72.0059,Female,Punjab,0,2,0,786
 282 - Government Boys Primary School Chak No.184/Murad.(Combined),29.48545,72.70245,Combined,Punjab,1,1,730,467
 284 - Government Boys Primary School Chak No.188/Murad. (Combined),29.48563,72.66763,Combined,Punjab,2,2,1013,721
 254 - Government Girls Primary School Chak No.192/Murad. (Combined),29.48596,72.60981,Combined,Punjab,2,1,794,583
 50 - Govt Boys Primary School Kalra. (combined),29.48617,72.05202,Combined,Punjab,2,1,778,551
 251 - Government Girls Comunity Model School Chak No.189/Murad. (Combined),29.48806,72.64417,Combined,Punjab,1,1,720,583
 253 - Government Degree College Chhona Wala Chak No.191/Murad. (Combined),29.48833,72.64249,Combined,Punjab,1,1,727,503
 250 - Government Girls Middle School Chak No.193/Murad Naher Wala. (Combined),29.48871,72.57856,Combined,Punjab,1,1,622,452
 281 - Government Girls Primary School Chak No.183/Murad. (Combined),29.49119,72.71648,Combined,Punjab,2,1,819,678
 286 - Government Girls Elementary  School Chak No.187/Murad. (Combined),29.49956,72.68147,Combined,Punjab,1,1,700,480
 51 - Govt Boys Primary School Goth Shah Muhammad. (Male),29.50109,72.06263,Male,Punjab,2,0,1279,0
 52 - Govt Boys Primary School Goth Shah Muhammad. 44 (Female),29.50109,72.06266,Female,Punjab,0,2,0,985
 53 - Govt Girls Primary School Goth Nabi Muhammad. (Male),29.50109,72.06269,Male,Punjab,3,0,1600,0
 54 - Govt Girls Primary School Goth Nabi Muhammad. 45 (Female),29.50109,72.06272,Female,Punjab,0,2,0,1187
 55 - Health Center Moochi Wala Basti Rana Iqbal. (Male),29.50126,72.08847,Male,Punjab,3,0,1518,0
 56 - Health Center Moochi Wala Basti Rana Iqbal. 46 (Female),29.50126,72.0885,Female,Punjab,0,2,0,1100
 57 - Govt Boys Primary School Gulpur Ichrani. (combined),29.50137,72.08864,Combined,Punjab,2,1,789,664
 285 - Govt.Boys High School Chak No.186/M (Combined),29.5023,72.7042,Combined,Punjab,1,1,649,465
 280 - Government Girls High School Chak No.182/Murad. (Combined),29.50385,72.73717,Combined,Punjab,1,1,751,553
 249 - Government Girls Comunity Model School Chak No.158/Murad. (Combined),29.51111,72.56361,Combined,Punjab,2,2,878,697
 256 - Government Boys High School Chak No.194/Murad. (Combined),29.51111,72.56364,Combined,Punjab,2,2,1133,871
 258 - Government Boys Primary School Chak No.197/Murad. (Combined),29.51111,72.56367,Combined,Punjab,1,1,681,482
 273 - Government Boys Primary  School Chak No.160/Murad. (Male),29.51639,72.63917,Male,Punjab,3,0,1537,0
 274 - Government Boys Primary School Chak No.160/Murad.  (Female),29.51639,72.6392,Female,Punjab,0,2,0,1185
 275 - Government Girls Elementary School Chak No.161/Murad. (Combined),29.51833,72.66028,Combined,Punjab,2,2,1030,792
 60 - Govt Boys High School Israni (High Portion)(Male).,29.5185,72.12643,Male,Punjab,4,0,2036,0
 61 - Govt Boys High School Israni. (Middle Portion)(Female).,29.5185,72.12646,Female,Punjab,0,3,0,1616
 63 - Govt Boys High School Israni. III. (Male),29.5185,72.12649,Male,Punjab,3,0,1337,0
 64 - Govt Boys High School Israni. III. 53 (Female),29.5185,72.12652,Female,Punjab,0,2,0,953
 276 - Government Girls Primary School Chak No.162/Murad. (Combined),29.51944,72.67416,Combined,Punjab,1,1,594,358
 49 - Govt Boys Primary School Bonga Ramzan Khan. (Male),29.51992,71.96139,Combined,Punjab,2,2,1346,1012
 279 - Government Girls Elementary School Chak No.181/Murad. (Combined),29.52611,72.73193,Combined,Punjab,1,1,588,415
