PollingStation,Lat,Lng,BoothType,Province,MaleBooths,FemaleBooths,MaleVoters,FemaleVoters
 243 - GPS Shaheed Abad Tehkal Bala  (Female)  PS-1,34.01463,71.51247,Female,KPK,0,4,0,1706
 244 - GPS No. 2 Tehkal bala (Male) PS-1,34.01463,71.5125,Male,KPK,4,0,1483,0
 239 - GPS Behari Colony (Male) P*,34.01519,71.53415,Male,KPK,4,0,1523,0
 253 - BHU Palosi Atozai (Male) PS-2,34.01691,71.53365,Male,KPK,3,0,1025,0
 222 - GPS  Hasan Garhi (Female) PS-1,34.0233,71.54495,Female,KPK,0,3,0,1210
 223 - GPS  Hasan Garhi (Female) PS-2,34.0233,71.54498,Female,KPK,0,3,0,1191
 220 - Government Dispensary F.G.Colony Hasan Garhi (Male) PS-1,34.02435,71.55375,Male,KPK,4,0,2051,0
 221 - Government Dispensary F.G.Colony Hasan Garhi (Male) PS-2,34.02435,71.55378,Male,KPK,4,0,1771,0
 224 - Government Dispensary F.G Colony Hasan Garhi (Male) PS-3,34.02435,71.55381,Male,KPK,4,0,2084,0
 225 - G Shaheed Khuzaifa Aftab HS Hasan Garhi (Female),34.0244,71.54661,Female,KPK,0,4,0,2047
 241 - G. Shaheed Muhammad Ali Rehman MS Irrigation Colony Warsak Road (Male),34.0248,71.53281,Male,KPK,2,0,779,0
 240 - GGPS Behari Colony (Female) P*,34.02481,71.53308,Female,KPK,0,3,0,1135
 231 - Governnor FATA Secretariat Warsak Road (Male) PS-I,34.0252,71.53561,Male,KPK,4,0,1684,0
 232 - Governnor FATA Secretariat Warsak Road (Male) PS-II,34.0252,71.53564,Male,KPK,4,0,2005,0
 233 - Governor FATA Secretariat Warsak Road (Male) PS-III,34.0252,71.53567,Male,KPK,4,0,1677,0
 228 - GGPS  No. 1 Din Bahar (Female) PS-I,34.02557,71.57295,Female,KPK,0,4,0,1719
 230 - GGPS  No. 1 Din Bahar (Female) PS-II,34.02557,71.57298,Female,KPK,0,3,0,1464
 234 - Peshawar Public School Warsak road (Female)  PS-1,34.03217,71.53178,Female,KPK,0,3,0,1266
 235 - Peshawar Public School Warsak road (Female)  PS-2,34.03217,71.53181,Female,KPK,0,4,0,1609
 236 - Peshawar Public School Warsak road (Female)  PS-3,34.03217,71.53184,Female,KPK,0,3,0,1287
 245 - GPS No. 2 Tehkal bala (Male) PS-2,34.0329,71.4863,Male,KPK,2,0,818,0
 248 - GPS  Shagai Hindkian (Male) PS-1,34.03377,71.54113,Male,KPK,4,0,1962,0
 250 - GPS  Shagai Hindkian (Male) PS-2,34.03377,71.54116,Male,KPK,4,0,1698,0
 247 - BHU Palosai Atozai (Male) PS-1,34.0377,71.53706,Male,KPK,3,0,992,0
 249 - GGPS  Shagai Hindkian (Female) PS-1,34.0377,71.53709,Female,KPK,0,3,0,1277
 82 - GPS  Sher Garhi Lakri Kaniza (Male),34.04647,71.48263,Male,KPK,4,0,1662,0
 81 - G Shaheed Adnan Hussain MS Pir Bala (Male) (P),34.04648,71.48283,Male,KPK,4,0,1776,0
 75 - GPS  Patwar Payan (Male),34.04733,71.47483,Male,KPK,4,0,1907,0
 207 - GPS  Garhi Balouch No. 1 (Male) PS-1,34.04799,71.60341,Male,KPK,4,0,1233,0
 208 - GPS  Garhi Balouch No. 1 (Female) PS-2,34.04799,71.60344,Female,KPK,0,3,0,989
