PollingStation,Lat,Lng,BoothType,Province,MaleBooths,FemaleBooths,MaleVoters,FemaleVoters
 25 - Gulistan-e-Zareen Secondary School  (New)            (Combined),24.95805,67.09755,Combined,Sindh,2,2,1482,727
 61 - Asian School Campus-II- Teachers Society Sector-16/A (Combined),24.95883,67.11625,Combined,Sindh,2,2,1730,1344
 23 - Pak Childeren Academy English Medium (Combined),24.96027,67.09467,Combined,Sindh,2,2,1589,655
 92 - Zafar Academy School GBPS Abdullah SHah Ghazi (Combined),24.96046,67.14961,Combined,Sindh,2,2,1155,909
 17 - Rabia Mukati Girls Public High School (Combined),24.96114,67.09564,Combined,Sindh,2,2,1196,696
 18 - Nasra School Super  main Highway Campus (Combined),24.96375,67.10672,Combined,Sindh,2,2,1324,614
 68 - The Set Gawalya School Sachal Goth (Combined),24.96481,67.12388,Combined,Sindh,2,2,966,722
 69 - The Set Gawalya School Sachal Goth (Combined),24.96481,67.12391,Combined,Sindh,2,2,805,422
 67 - Era Educare School Salma Garden near Super Highway (Combined),24.96646,67.11307,Combined,Sindh,2,2,1297,996
 48 - The Education Valley  School Behind A-1 Complex (Combined),24.97063,67.11858,Combined,Sindh,2,2,1303,831
 21 - GBLSS Fateh Muhammad  Goth (Combined),24.97128,67.09898,Combined,Sindh,2,2,1455,486
 22 - GBLSS Fateh Muhammad  Goth (Combined),24.97128,67.09901,Combined,Sindh,2,2,1636,559
 15 - GBPS Chutho Gabool Goth (Combined),24.97387,67.10363,Combined,Sindh,2,2,1248,501
 16 - GBPS Chutho Gabool Goth (Combined),24.97387,67.10366,Combined,Sindh,2,2,899,428
 12 - GBPS Lassi Goth  (Combined),24.97472,67.09306,Combined,Sindh,2,2,1193,746
 13 - GBPS Lassi Goth  (Combined),24.97472,67.09309,Combined,Sindh,2,2,922,576
 11 - Ruler Health Center Lassi Goth  (Combined),24.97607,67.09312,Combined,Sindh,2,2,925,458
 14 - Ruler Health Center Lassi Goth  (Combined),24.97607,67.09315,Combined,Sindh,2,2,1999,856
 8 - Govt. Primary Boys School Ayub Goth  (Combined),24.98647,67.09415,Combined,Sindh,2,2,1732,965
 10 - Elite College Karachi Sindh Society  (Combined),24.98659,67.09792,Combined,Sindh,2,2,1182,629
 9 - Elite School Montesory to Matric Karachi Sindh Society  (Combined),24.98659,67.09795,Combined,Sindh,2,2,972,574
 7 - GBPS Sukhio Village  (Combined),24.98932,67.09376,Combined,Sindh,2,2,1084,659
 6 - TCF Saifal Goth (Combined),24.9914,67.09844,Combined,Sindh,2,2,1479,825
 1 - TCF Muhammad Goth  (Combined),24.99562,67.09534,Combined,Sindh,2,2,1128,564
 2 - TCF Muhammad Goth  (Combined),24.99562,67.09537,Combined,Sindh,2,2,1032,361
 3 - National Public School Ahsanabad  (Combined),24.99876,67.11124,Combined,Sindh,2,2,1643,946
 4 - National Public School Ahsanabad  (Combined),24.99876,67.11127,Combined,Sindh,2,2,927,750
 5 - Ahsan Public School Ahsanabad  (Combined),24.99908,67.10863,Combined,Sindh,2,2,1866,835
 28 - GBPS Junjhar Goth (Combined),25.00292,67.15144,Combined,Sindh,1,1,366,203
 30 - Hameeda Amin Kothawala Campus TCF School (Combined),25.00315,67.13458,Combined,Sindh,2,2,1096,709
 29 - Al Mehran Public School Yousuf Sahab Goth  (Combined),25.00526,67.13641,Combined,Sindh,2,2,984,474
 37 - Al Mehran Public School Yousuf Sahab Goth  (Combined),25.00526,67.13644,Combined,Sindh,2,2,843,291
 34 - TCF Secondary School Yousuf Sahab Goth  (Combined),25.00699,67.13792,Combined,Sindh,2,2,1062,519
 35 - TCF Secondary School Yousuf Sahab Goth  (Combined),25.00699,67.13795,Combined,Sindh,2,2,1627,656
 36 - TCF Primary School Yousuf Sahab Goth  (Combined),25.00699,67.13798,Combined,Sindh,2,2,1531,784
 31 - Jan Muhammad Brohi Govt. Girls College (Combined),25.01052,67.12961,Combined,Sindh,2,2,1211,751
 32 - Jan Muhammad Brohi Govt. Girls College (Combined),25.01052,67.12964,Combined,Sindh,2,2,592,218
 33 - GBPS Jan Muhammad Goth  (Combined),25.01163,67.12849,Combined,Sindh,2,2,959,511
 26 - Al-Hamza Qasimia Public School Junjhar Goth (Combined),25.01361,67.15278,Combined,Sindh,2,2,997,352
 27 - Al-Hamza Qasimia Public School Junjhar Goth (Combined),25.01361,67.15281,Combined,Sindh,2,2,1151,164
